ULTRAPNG PIPELINE V6.0 — RUN REPORT
============================================================
Date       : 2026-03-27 08:15 IST
Batch      : 5 -> 805
Generated  : 800
Deleted    : 0
Approved   : 800
Transparent: 800
Uploaded   : 800
Posts      : 800
Duration   : 11.3h
Status     : SUCCESS
============================================================

FULL LOG
============================================================
[20:57:49] Manual drop: no PNG files found
[20:57:49] Loading prompts...
[20:57:50] Loaded 7972 prompts
[20:57:50] Batch: 800 prompts

[20:57:50] Building skip-set from REPO2 JSON files...
[20:57:50]   Skip-set (REPO2): 10 already-done filenames
[20:57:51]   Skip-set (ultradata): 10 already-generated filenames
[20:57:51]   Combined skip-set: 10 filenames total

[20:57:51] ========================================================
[20:57:51] PHASE 1: FLUX.2-Klein-4B — Image Generation
[20:57:51]   Loading from HuggingFace: black-forest-labs/FLUX.2-klein-4B
[20:57:51] ========================================================
[20:58:19]   Loading: black-forest-labs/FLUX.2-klein-4B
[20:58:19]   (First run: downloads ~8GB — ~5 min)
[20:59:22] FLUX.2 loaded | Batch: 800 | Skip: 10
[05:26:44]   [696/800] OK img_003030.png | computer_accessories | ETA 76min
[05:27:27]   [697/800] OK img_003031.png | computer_accessories | ETA 75min
[05:28:11]   [698/800] OK img_003038.png | computer_accessories | ETA 74min
[05:28:54]   [699/800] OK img_003062.png | computer_accessories | ETA 74min
[05:29:38]   [700/800] OK img_003064.png | computer_accessories | ETA 73min
[05:30:21]   [701/800] OK img_003081.png | computer_accessories | ETA 72min
[05:31:05]   [702/800] OK img_003120.png | computer_accessories | ETA 71min
[05:31:48]   [703/800] OK img_003166.png | computer_accessories | ETA 71min
[05:32:31]   [704/800] OK img_003171.png | computer_accessories | ETA 70min
[05:33:15]   [705/800] OK img_003178.png | computer_accessories | ETA 69min
[05:33:58]   [706/800] OK img_003216.png | computer_accessories | ETA 69min
[05:34:41]   [707/800] OK img_003218.png | computer_accessories | ETA 68min
[05:35:25]   [708/800] OK img_003220.png | computer_accessories | ETA 67min
[05:36:08]   [709/800] OK img_003227.png | computer_accessories | ETA 66min
[05:36:52]   [710/800] OK img_003232.png | computer_accessories | ETA 66min
[05:37:35]   [711/800] OK img_003246.png | computer_accessories | ETA 65min
[05:38:19]   [712/800] OK img_003280.png | computer_accessories | ETA 64min
[05:39:02]   [713/800] OK img_003301.png | computer_accessories | ETA 63min
[05:39:46]   [714/800] OK img_003316.png | computer_accessories | ETA 63min
[05:40:29]   [715/800] OK img_003369.png | computer_accessories | ETA 62min
[05:41:13]   [716/800] OK img_003379.png | computer_accessories | ETA 61min
[05:41:56]   [717/800] OK img_003405.png | computer_accessories | ETA 60min
[05:42:39]   [718/800] OK img_003466.png | computer_accessories | ETA 60min
[05:43:23]   [719/800] OK img_003506.png | computer_accessories | ETA 59min
[05:44:06]   [720/800] OK img_003511.png | computer_accessories | ETA 58min
[05:44:49]   [721/800] OK img_003524.png | computer_accessories | ETA 58min
[05:45:33]   [722/800] OK img_003538.png | computer_accessories | ETA 57min
[05:46:16]   [723/800] OK img_003543.png | computer_accessories | ETA 56min
[05:47:00]   [724/800] OK img_003599.png | computer_accessories | ETA 55min
[05:47:43]   [725/800] OK img_003622.png | computer_accessories | ETA 55min
[05:48:27]   [726/800] OK img_003623.png | computer_accessories | ETA 54min
[05:49:10]   [727/800] OK img_003658.png | computer_accessories | ETA 53min
[05:49:53]   [728/800] OK img_003659.png | computer_accessories | ETA 52min
[05:50:37]   [729/800] OK img_003674.png | computer_accessories | ETA 52min
[05:51:20]   [730/800] OK img_003691.png | computer_accessories | ETA 51min
[05:52:04]   [731/800] OK img_003697.png | computer_accessories | ETA 50min
[05:52:47]   [732/800] OK img_003705.png | computer_accessories | ETA 50min
[05:53:31]   [733/800] OK img_003712.png | computer_accessories | ETA 49min
[05:54:15]   [734/800] OK img_003784.png | computer_accessories | ETA 48min
[05:54:58]   [735/800] OK img_003794.png | computer_accessories | ETA 47min
[05:55:41]   [736/800] OK img_003829.png | computer_accessories | ETA 47min
[05:56:25]   [737/800] OK img_003844.png | computer_accessories | ETA 46min
[05:57:08]   [738/800] OK img_003853.png | computer_accessories | ETA 45min
[05:57:52]   [739/800] OK img_003866.png | computer_accessories | ETA 44min
[05:58:35]   [740/800] OK img_003869.png | computer_accessories | ETA 44min
[05:59:18]   [741/800] OK img_003904.png | computer_accessories | ETA 43min
[06:00:02]   [742/800] OK img_003907.png | computer_accessories | ETA 42min
[06:00:45]   [743/800] OK img_003911.png | computer_accessories | ETA 42min
[06:01:29]   [744/800] OK img_003932.png | computer_accessories | ETA 41min
[06:02:12]   [745/800] OK img_003935.png | computer_accessories | ETA 40min
[06:02:56]   [746/800] OK img_004055.png | computer_accessories | ETA 39min
[06:03:39]   [747/800] OK img_004089.png | computer_accessories | ETA 39min
[06:04:23]   [748/800] OK img_004133.png | computer_accessories | ETA 38min
[06:05:06]   [749/800] OK img_004147.png | computer_accessories | ETA 37min
[06:05:50]   [750/800] OK img_004154.png | computer_accessories | ETA 36min
[06:06:33]   [751/800] OK img_004155.png | computer_accessories | ETA 36min
[06:07:16]   [752/800] OK img_004170.png | computer_accessories | ETA 35min
[06:08:00]   [753/800] OK img_004186.png | computer_accessories | ETA 34min
[06:08:43]   [754/800] OK img_004219.png | computer_accessories | ETA 34min
[06:09:27]   [755/800] OK img_004224.png | computer_accessories | ETA 33min
[06:10:10]   [756/800] OK img_004240.png | computer_accessories | ETA 32min
[06:10:53]   [757/800] OK img_004263.png | computer_accessories | ETA 31min
[06:11:37]   [758/800] OK img_004264.png | computer_accessories | ETA 31min
[06:12:20]   [759/800] OK img_004278.png | computer_accessories | ETA 30min
[06:13:03]   [760/800] OK img_004286.png | computer_accessories | ETA 29min
[06:13:47]   [761/800] OK img_004302.png | computer_accessories | ETA 28min
[06:14:30]   [762/800] OK img_004312.png | computer_accessories | ETA 28min
[06:15:14]   [763/800] OK img_004334.png | computer_accessories | ETA 27min
[06:15:57]   [764/800] OK img_004339.png | computer_accessories | ETA 26min
[06:16:40]   [765/800] OK img_004363.png | computer_accessories | ETA 25min
[06:17:23]   [766/800] OK img_004392.png | computer_accessories | ETA 25min
[06:18:07]   [767/800] OK img_004414.png | computer_accessories | ETA 24min
[06:18:50]   [768/800] OK img_004438.png | computer_accessories | ETA 23min
[06:19:33]   [769/800] OK img_004463.png | computer_accessories | ETA 23min
[06:20:17]   [770/800] OK img_004465.png | computer_accessories | ETA 22min
[06:21:00]   [771/800] OK img_004478.png | computer_accessories | ETA 21min
[06:21:44]   [772/800] OK img_004502.png | computer_accessories | ETA 20min
[06:22:27]   [773/800] OK img_004508.png | computer_accessories | ETA 20min
[06:23:11]   [774/800] OK img_004522.png | computer_accessories | ETA 19min
[06:23:54]   [775/800] OK img_004547.png | computer_accessories | ETA 18min
[06:24:37]   [776/800] OK img_004566.png | computer_accessories | ETA 17min
[06:25:21]   [777/800] OK img_004580.png | computer_accessories | ETA 17min
[06:26:04]   [778/800] OK img_004601.png | computer_accessories | ETA 16min
[06:26:48]   [779/800] OK img_004608.png | computer_accessories | ETA 15min
[06:27:31]   [780/800] OK img_004640.png | computer_accessories | ETA 15min
[06:28:14]   [781/800] OK img_004681.png | computer_accessories | ETA 14min
[06:28:57]   [782/800] OK img_004700.png | computer_accessories | ETA 13min
[06:29:41]   [783/800] OK img_004704.png | computer_accessories | ETA 12min
[06:30:24]   [784/800] OK img_004737.png | computer_accessories | ETA 12min
[06:31:07]   [785/800] OK img_004756.png | computer_accessories | ETA 11min
[06:31:51]   [786/800] OK img_004790.png | computer_accessories | ETA 10min
[06:32:34]   [787/800] OK img_004793.png | computer_accessories | ETA 9min
[06:33:17]   [788/800] OK img_004835.png | computer_accessories | ETA 9min
[06:34:01]   [789/800] OK img_004849.png | computer_accessories | ETA 8min
[06:34:44]   [790/800] OK img_004850.png | computer_accessories | ETA 7min
[06:35:27]   [791/800] OK img_004892.png | computer_accessories | ETA 7min
[06:36:11]   [792/800] OK img_004919.png | computer_accessories | ETA 6min
[06:36:54]   [793/800] OK img_004929.png | computer_accessories | ETA 5min
[06:37:37]   [794/800] OK img_004950.png | computer_accessories | ETA 4min
[06:38:21]   [795/800] OK img_004953.png | computer_accessories | ETA 4min
[06:39:04]   [796/800] OK img_004958.png | computer_accessories | ETA 3min
[06:39:47]   [797/800] OK img_004959.png | computer_accessories | ETA 2min
[06:40:30]   [798/800] OK img_004987.png | computer_accessories | ETA 1min
[06:41:14]   [799/800] OK img_004990.png | computer_accessories | ETA 1min
[06:41:57]   [800/800] OK img_005006.png | computer_accessories | ETA 0min
[06:41:57] 
  Deleting FLUX.2 -> freeing VRAM + disk cache...
[06:41:58]   GPU used: 0.0GB
[06:41:59]   Deleted FLUX cache: models--black-forest-labs--FLUX.2-klein-4B
[06:41:59]   HF cache after cleanup: 0.0GB
[06:41:59]   Checkpoint saved: phase1_generated (800 items)
[06:41:59] PHASE 1 DONE — Generated: 800 | Skipped: 0

[06:41:59] ========================================================
[06:41:59] PHASE 2: (SKIPPED) Filter + SEO removed from Section 1 workflow
[06:41:59] ========================================================
[06:42:01] ========================================================
[06:42:01] PHASE 3: BiRefNet_HR — 2048x2048 FP16 — Background Removal (GPU)
[06:42:01]   Loading from HuggingFace: ZhengPeng7/BiRefNet_HR
[06:42:01] ========================================================
[06:42:13]   BiRefNet_HR loaded on CUDA | FP16 | 2048x2048

[06:42:58]   BG done: 20/800 | 0.44/s
[06:43:43]   BG done: 40/800 | 0.45/s
[06:44:27]   BG done: 60/800 | 0.45/s
[06:45:11]   BG done: 80/800 | 0.45/s
[06:45:55]   BG done: 100/800 | 0.45/s
[06:46:40]   BG done: 120/800 | 0.45/s
[06:47:24]   BG done: 140/800 | 0.45/s
[06:48:08]   BG done: 160/800 | 0.45/s
[06:48:53]   BG done: 180/800 | 0.45/s
[06:49:37]   BG done: 200/800 | 0.45/s
[06:50:21]   BG done: 220/800 | 0.45/s
[06:51:05]   BG done: 240/800 | 0.45/s
[06:51:49]   BG done: 260/800 | 0.45/s
[06:52:34]   BG done: 280/800 | 0.45/s
[06:53:18]   BG done: 300/800 | 0.45/s
[06:54:02]   BG done: 320/800 | 0.45/s
[06:54:46]   BG done: 340/800 | 0.45/s
[06:55:30]   BG done: 360/800 | 0.45/s
[06:56:14]   BG done: 380/800 | 0.45/s
[06:56:58]   BG done: 400/800 | 0.45/s
[06:57:43]   BG done: 420/800 | 0.45/s
[06:58:27]   BG done: 440/800 | 0.45/s
[06:59:11]   BG done: 460/800 | 0.45/s
[06:59:55]   BG done: 480/800 | 0.45/s
[07:00:39]   BG done: 500/800 | 0.45/s
[07:01:23]   BG done: 520/800 | 0.45/s
[07:02:08]   BG done: 540/800 | 0.45/s
[07:02:51]   BG done: 560/800 | 0.45/s
[07:03:35]   BG done: 580/800 | 0.45/s
[07:04:19]   BG done: 600/800 | 0.45/s
[07:05:03]   BG done: 620/800 | 0.45/s
[07:05:47]   BG done: 640/800 | 0.45/s
[07:06:31]   BG done: 660/800 | 0.45/s
[07:07:15]   BG done: 680/800 | 0.45/s
[07:07:59]   BG done: 700/800 | 0.45/s
[07:08:43]   BG done: 720/800 | 0.45/s
[07:09:27]   BG done: 740/800 | 0.45/s
[07:10:11]   BG done: 760/800 | 0.45/s
[07:10:55]   BG done: 780/800 | 0.45/s
[07:11:39]   BG done: 800/800 | 0.45/s
[07:11:39] 
  Deleting RMBG-2.0 → freeing VRAM + disk cache...
[07:11:40]   GPU used: 0.0GB
[07:11:40]   Deleted BiRefNet cache: models--ZhengPeng7--BiRefNet_HR
[07:11:40]   Deleted approved/ images (transparent/ copies kept)
[07:11:40]   HF cache after cleanup: 0.0GB
[07:11:40]   Checkpoint saved: phase3_transparent (800 items)
[07:11:40] PHASE 3 DONE — Transparent PNGs: 800

[07:11:40] ========================================================
[07:11:40] PHASE 4: Google Drive Upload + URL Capture (PNG + WEBP only)
[07:11:40] ========================================================
[07:11:41] Drive ready. Uploading 800 images...

[07:12:35]   Uploaded: 10/800 | 0.19/s
[07:13:24]   Uploaded: 20/800 | 0.19/s
[07:14:11]   Uploaded: 30/800 | 0.20/s
[07:14:59]   Uploaded: 40/800 | 0.20/s
[07:15:47]   Uploaded: 50/800 | 0.20/s
[07:16:35]   Uploaded: 60/800 | 0.20/s
[07:17:23]   Uploaded: 70/800 | 0.20/s
[07:18:11]   Uploaded: 80/800 | 0.21/s
[07:18:58]   Uploaded: 90/800 | 0.21/s
[07:19:47]   Uploaded: 100/800 | 0.21/s
[07:20:35]   Uploaded: 110/800 | 0.21/s
[07:21:24]   Uploaded: 120/800 | 0.21/s
[07:22:11]   Uploaded: 130/800 | 0.21/s
[07:22:58]   Uploaded: 140/800 | 0.21/s
[07:23:46]   Uploaded: 150/800 | 0.21/s
[07:24:32]   Uploaded: 160/800 | 0.21/s
[07:25:20]   Uploaded: 170/800 | 0.21/s
[07:26:08]   Uploaded: 180/800 | 0.21/s
[07:27:00]   Uploaded: 190/800 | 0.21/s
[07:27:47]   Uploaded: 200/800 | 0.21/s
[07:28:34]   Uploaded: 210/800 | 0.21/s
[07:29:21]   Uploaded: 220/800 | 0.21/s
[07:30:08]   Uploaded: 230/800 | 0.21/s
[07:30:55]   Uploaded: 240/800 | 0.21/s
[07:31:42]   Uploaded: 250/800 | 0.21/s
[07:32:29]   Uploaded: 260/800 | 0.21/s
[07:33:16]   Uploaded: 270/800 | 0.21/s
[07:34:04]   Uploaded: 280/800 | 0.21/s
[07:34:50]   Uploaded: 290/800 | 0.21/s
[07:35:36]   Uploaded: 300/800 | 0.21/s
[07:36:23]   Uploaded: 310/800 | 0.21/s
[07:37:09]   Uploaded: 320/800 | 0.21/s
[07:37:57]   Uploaded: 330/800 | 0.21/s
[07:38:42]   Uploaded: 340/800 | 0.21/s
[07:39:30]   Uploaded: 350/800 | 0.21/s
[07:40:17]   Uploaded: 360/800 | 0.21/s
[07:41:04]   Uploaded: 370/800 | 0.21/s
[07:41:51]   Uploaded: 380/800 | 0.21/s
[07:42:38]   Uploaded: 390/800 | 0.21/s
[07:43:25]   Uploaded: 400/800 | 0.21/s
[07:44:16]   Uploaded: 410/800 | 0.21/s
[07:45:04]   Uploaded: 420/800 | 0.21/s
[07:45:51]   Uploaded: 430/800 | 0.21/s
[07:46:37]   Uploaded: 440/800 | 0.21/s
[07:47:23]   Uploaded: 450/800 | 0.21/s
[07:48:09]   Uploaded: 460/800 | 0.21/s
[07:48:57]   Uploaded: 470/800 | 0.21/s
[07:49:44]   Uploaded: 480/800 | 0.21/s
[07:50:31]   Uploaded: 490/800 | 0.21/s
[07:51:19]   Uploaded: 500/800 | 0.21/s
[07:52:06]   Uploaded: 510/800 | 0.21/s
[07:52:53]   Uploaded: 520/800 | 0.21/s
[07:53:43]   Uploaded: 530/800 | 0.21/s
[07:54:35]   Uploaded: 540/800 | 0.21/s
[07:55:24]   Uploaded: 550/800 | 0.21/s
[07:56:13]   Uploaded: 560/800 | 0.21/s
[07:56:59]   Uploaded: 570/800 | 0.21/s
[07:57:47]   Uploaded: 580/800 | 0.21/s
[07:58:34]   Uploaded: 590/800 | 0.21/s
[07:59:20]   Uploaded: 600/800 | 0.21/s
[08:00:06]   Uploaded: 610/800 | 0.21/s
[08:00:53]   Uploaded: 620/800 | 0.21/s
[08:01:41]   Uploaded: 630/800 | 0.21/s
[08:02:28]   Uploaded: 640/800 | 0.21/s
[08:03:14]   Uploaded: 650/800 | 0.21/s
[08:04:01]   Uploaded: 660/800 | 0.21/s
[08:04:47]   Uploaded: 670/800 | 0.21/s
[08:05:34]   Uploaded: 680/800 | 0.21/s
[08:06:22]   Uploaded: 690/800 | 0.21/s
[08:07:09]   Uploaded: 700/800 | 0.21/s
[08:07:57]   Uploaded: 710/800 | 0.21/s
[08:08:44]   Uploaded: 720/800 | 0.21/s
[08:09:32]   Uploaded: 730/800 | 0.21/s
[08:10:20]   Uploaded: 740/800 | 0.21/s
[08:11:07]   Uploaded: 750/800 | 0.21/s
[08:11:55]   Uploaded: 760/800 | 0.21/s
[08:12:42]   Uploaded: 770/800 | 0.21/s
[08:13:30]   Uploaded: 780/800 | 0.21/s
[08:14:17]   Uploaded: 790/800 | 0.21/s
[08:15:05]   Uploaded: 800/800 | 0.21/s
[08:15:05]   Checkpoint saved: phase4_uploaded (800 items)
[08:15:05] PHASE 4 DONE — Uploaded: 800 in 63min
[08:15:06]   Deleted transparent/ images (uploaded to Drive)
[08:15:06] 
[08:15:07] ultradata.xlsx pushed: +800 rows
[08:15:07] ========================================================
[08:15:07] PHASE 6: Saving run logs to REPO1/logs/
[08:15:07] ========================================================
